Coordinate,carbon,population,gdp,poi,nightlight,nightlight_log,houseprice,houseprice_predict
"(12674,4703)",6.411151486531208,7.648818189298068,8.976767132972654,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 1, '生活服务': 3, '购物消费': 3, '汽车相关': 0, '酒店住宿': 0, '交通设施': 5, '科教文化': 1, '公司企业': 3}",19.735,2.982393741607666,42840.0,36872.37092827702
"(12648,4718)",6.625220214095862,7.808010558633598,8.976244442637244,"{'餐饮美食': 54, '休闲娱乐': 2, '运动健身': 14, '商务住宅': 30, '医疗保健': 17, '金融机构': 6, '旅游景点': 0, '生活服务': 54, '购物消费': 47, '汽车相关': 6, '酒店住宿': 13, '交通设施': 45, '科教文化': 22, '公司企业': 19}",29.575,3.386929512023926,100293.1,97413.4290530801
"(12646,4729)",6.549554540841524,7.723581963276253,8.976244442637244,"{'餐饮美食': 107, '休闲娱乐': 14, '运动健身': 12, '商务住宅': 20, '医疗保健': 33, '金融机构': 15, '旅游景点': 1, '生活服务': 144, '购物消费': 308, '汽车相关': 10, '酒店住宿': 3, '交通设施': 34, '科教文化': 28, '公司企业': 18}",34.699997,3.5467395782470703,97029.5,54995.551201353606
"(12682,4708)",6.491742018830699,7.921116436813473,8.977595565765165,"{'餐饮美食': 84, '休闲娱乐': 3, '运动健身': 14, '商务住宅': 8, '医疗保健': 8, '金融机构': 0, '旅游景点': 0, '生活服务': 62, '购物消费': 78, '汽车相关': 7, '酒店住宿': 4, '交通设施': 18, '科教文化': 24, '公司企业': 11}",42.68,3.753730535507202,40407.46153846154,54024.24259607647
"(12632,4731)",6.391589306919136,7.5204099769302,8.976474729436779,"{'餐饮美食': 12, '休闲娱乐': 2, '运动健身': 5, '商务住宅': 6, '医疗保健': 2, '金融机构': 1, '旅游景点': 3, '生活服务': 17, '购物消费': 9, '汽车相关': 3, '酒店住宿': 1, '交通设施': 2, '科教文化': 6, '公司企业': 6}",8.355,2.1228601932525635,49547.0,64965.86579652048
"(12690,4740)",6.334703399137331,7.326454191244933,8.783773414700532,"{'餐饮美食': 1, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 2, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 0, '酒店住宿': 1, '交通设施': 0, '科教文化': 0, '公司企业': 2}",7.9449997,2.072542667388916,27790.0,28181.96787961116
"(12615,4707)",6.208273209087633,7.413802407604948,8.860704925659801,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 1, '科教文化': 0, '公司企业': 0}",29.23,3.375195503234864,32417.0,25009.718023377576
"(12671,4719)",6.485286454454283,7.6688164173493085,8.976462118112273,"{'餐饮美食': 20, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 11, '医疗保健': 14, '金融机构': 0, '旅游景点': 0, '生活服务': 43, '购物消费': 48, '汽车相关': 7, '酒店住宿': 1, '交通设施': 13, '科教文化': 10, '公司企业': 12}",19.75,2.9831535816192627,58592.5,56569.61912145292
"(12648,4731)",6.525447417285486,7.85960602598537,8.976244442637244,"{'餐饮美食': 6, '休闲娱乐': 4, '运动健身': 1, '商务住宅': 10, '医疗保健': 4, '金融机构': 2, '旅游景点': 0, '生活服务': 27, '购物消费': 12, '汽车相关': 3, '酒店住宿': 3, '交通设施': 25, '科教文化': 11, '公司企业': 16}",29.835,3.3956820964813232,94128.5,71391.95409066044
"(12623,4695)",6.389401605205201,7.664636188331436,9.0330339005085,"{'餐饮美食': 0, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 1, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 1, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 2, '科教文化': 0, '公司企业': 1}",12.52,2.527327299118042,46456.0,16182.016644638803
"(12671,4715)",6.520812110257229,7.677153561416138,8.976244442637244,"{'餐饮美食': 3, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 3, '医疗保健': 2, '金融机构': 0, '旅游景点': 1, '生活服务': 9, '购物消费': 14, '汽车相关': 0, '酒店住宿': 3, '交通设施': 1, '科教文化': 4, '公司企业': 7}",26.285,3.268998384475708,30000.0,35297.20138001976
"(12649,4730)",6.54411981729347,7.700288029015821,8.976244442637244,"{'餐饮美食': 41, '休闲娱乐': 1, '运动健身': 9, '商务住宅': 14, '医疗保健': 5, '金融机构': 4, '旅游景点': 2, '生活服务': 29, '购物消费': 13, '汽车相关': 2, '酒店住宿': 4, '交通设施': 35, '科教文化': 14, '公司企业': 35}",36.73,3.603593826293945,80508.0,92262.0635988369
"(12649,4702)",6.541850910058851,7.780492883575758,9.089455591804342,"{'餐饮美食': 15, '休闲娱乐': 0, '运动健身': 1, '商务住宅': 12, '医疗保健': 2, '金融机构': 2, '旅游景点': 0, '生活服务': 14, '购物消费': 24, '汽车相关': 126, '酒店住宿': 2, '交通设施': 40, '科教文化': 5, '公司企业': 23}",31.89,3.462292432785034,74775.08333333333,88837.74405564083
"(12692,4724)",6.36557881203674,7.375219213898129,8.756242097931732,"{'餐饮美食': 7, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 2, '金融机构': 0, '旅游景点': 0, '生活服务': 10, '购物消费': 18, '汽车相关': 0, '酒店住宿': 1, '交通设施': 4, '科教文化': 2, '公司企业': 4}",7.16,1.9685099124908447,20000.0,12429.366200767523
"(12694,4721)",6.486012399671024,7.46128579669751,8.926750891541861,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 0, '公司企业': 0}",25.29,3.2304091453552246,13581.333333333334,19723.6854065871
"(12654,4702)",6.5233192776455065,7.870222013245644,9.089455591804342,"{'餐饮美食': 19, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 14, '医疗保健': 3, '金融机构': 1, '旅游景点': 0, '生活服务': 19, '购物消费': 34, '汽车相关': 3, '酒店住宿': 4, '交通设施': 23, '科教文化': 4, '公司企业': 12}",31.925,3.4633893966674805,49253.78571428572,62101.64004864267
"(12647,4724)",6.6037757054706665,7.918331583325396,8.976244442637244,"{'餐饮美食': 60, '休闲娱乐': 6, '运动健身': 7, '商务住宅': 30, '医疗保健': 13, '金融机构': 7, '旅游景点': 3, '生活服务': 44, '购物消费': 22, '汽车相关': 7, '酒店住宿': 10, '交通设施': 46, '科教文化': 37, '公司企业': 74}",32.965,3.49544644355774,103753.75,132519.55361547868
"(12623,4742)",6.353145554948768,7.360832109260599,8.909717935499133,"{'餐饮美食': 5, '休闲娱乐': 1, '运动健身': 1, '商务住宅': 0, '医疗保健': 1, '金融机构': 0, '旅游景点': 0, '生活服务': 5, '购物消费': 7, '汽车相关': 0, '酒店住宿': 1, '交通设施': 4, '科教文化': 2, '公司企业': 1}",8.835,2.1787211894989014,10000.0,20053.434237898065
"(12667,4706)",6.48851124520855,7.707273977861979,8.976244442637244,"{'餐饮美食': 4, '休闲娱乐': 1, '运动健身': 3, '商务住宅': 4, '医疗保健': 0, '金融机构': 1, '旅游景点': 0, '生活服务': 6, '购物消费': 13, '汽车相关': 2, '酒店住宿': 4, '交通设施': 11, '科教文化': 2, '公司企业': 24}",36.285,3.591404438018799,25000.0,56730.99135504938
"(12662,4713)",6.630137509069939,7.785280322844971,8.976244442637244,"{'餐饮美食': 92, '休闲娱乐': 5, '运动健身': 1, '商务住宅': 16, '医疗保健': 14, '金融机构': 8, '旅游景点': 1, '生活服务': 54, '购物消费': 81, '汽车相关': 1, '酒店住宿': 10, '交通设施': 32, '科教文化': 23, '公司企业': 16}",40.15,3.692622423171997,65282.583333333336,101855.40700858747
"(12625,4710)",6.415849143309283,7.560932885763379,9.039922796596947,"{'餐饮美食': 7, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 4, '医疗保健': 2, '金融机构': 0, '旅游景点': 1, '生活服务': 1, '购物消费': 4, '汽车相关': 1, '酒店住宿': 0, '交通设施': 7, '科教文化': 2, '公司企业': 1}",29.005001,3.3674683570861816,48468.0,40307.13091862806
"(12655,4745)",6.401815966103433,7.557256626943224,8.949430377432709,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 1, '商务住宅': 5, '医疗保健': 2, '金融机构': 0, '旅游景点': 0, '生活服务': 3, '购物消费': 1, '汽车相关': 2, '酒店住宿': 1, '交通设施': 4, '科教文化': 1, '公司企业': 4}",15.465,2.738579511642456,44361.4,47943.179936574226
"(12657,4697)",6.472481370080623,7.752280701287714,9.085962579308244,"{'餐饮美食': 15, '休闲娱乐': 1, '运动健身': 3, '商务住宅': 7, '医疗保健': 3, '金融机构': 0, '旅游景点': 1, '生活服务': 25, '购物消费': 45, '汽车相关': 9, '酒店住宿': 1, '交通设施': 15, '科教文化': 2, '公司企业': 1}",18.14,2.8981194496154785,43452.0,64780.402601588314
"(12630,4730)",6.352038460388612,7.5299417711761,9.037057327654054,"{'餐饮美食': 37, '休闲娱乐': 0, '运动健身': 1, '商务住宅': 2, '医疗保健': 9, '金融机构': 0, '旅游景点': 2, '生活服务': 34, '购物消费': 46, '汽车相关': 4, '酒店住宿': 2, '交通设施': 6, '科教文化': 9, '公司企业': 4}",23.52,3.157851219177246,40607.25,52289.169585134594
"(12631,4715)",6.546266151638341,7.79282951101349,8.976244442637244,"{'餐饮美食': 41, '休闲娱乐': 4, '运动健身': 1, '商务住宅': 24, '医疗保健': 8, '金融机构': 10, '旅游景点': 3, '生活服务': 43, '购物消费': 53, '汽车相关': 6, '酒店住宿': 3, '交通设施': 48, '科教文化': 25, '公司企业': 70}",26.07,3.2607853412628174,52939.0,74555.866941201
"(12618,4716)",6.455870838423036,7.693635775180147,9.02537104118403,"{'餐饮美食': 0, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 4, '医疗保健': 0, '金融机构': 0, '旅游景点': 1, '生活服务': 3, '购物消费': 2, '汽车相关': 0, '酒店住宿': 0, '交通设施': 4, '科教文化': 0, '公司企业': 3}",30.725,3.425076723098755,23907.75,39984.8192934187
"(12635,4721)",6.517672325672227,7.692452295397766,8.976244442637244,"{'餐饮美食': 5, '休闲娱乐': 0, '运动健身': 2, '商务住宅': 5, '医疗保健': 4, '金融机构': 3, '旅游景点': 1, '生活服务': 4, '购物消费': 3, '汽车相关': 1, '酒店住宿': 1, '交通设施': 9, '科教文化': 6, '公司企业': 11}",17.725,2.87497615814209,75757.0,52071.890372184935
"(12681,4692)",6.295854563223246,7.530516440434944,8.714235510250514,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 1, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 4, '科教文化': 0, '公司企业': 2}",4.11,1.4134230613708496,10000.0,-558.8101916346641
"(12626,4732)",6.373573392657105,7.5869543718537376,9.07048124998304,"{'餐饮美食': 2, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 4, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 2, '科教文化': 0, '公司企业': 0}",6.2,1.8245491981506348,20000.0,32292.793998757432
"(12645,4736)",6.521455695594967,7.796945044035684,9.013399697070197,"{'餐饮美食': 50, '休闲娱乐': 6, '运动健身': 11, '商务住宅': 11, '医疗保健': 9, '金融机构': 7, '旅游景点': 3, '生活服务': 55, '购物消费': 112, '汽车相关': 9, '酒店住宿': 1, '交通设施': 39, '科教文化': 9, '公司企业': 2}",26.46,3.2756340503692627,54791.25,57560.68067321092
"(12634,4740)",6.41366274716617,7.462044526560714,9.099082339896592,"{'餐饮美食': 10, '休闲娱乐': 1, '运动健身': 1, '商务住宅': 0, '医疗保健': 5, '金融机构': 1, '旅游景点': 1, '生活服务': 13, '购物消费': 33, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 0, '公司企业': 5}",5.6949997,1.739588499069214,10000.0,28359.211341308895
"(12640,4702)",6.586403270458381,7.608530881043721,9.089455591804342,"{'餐饮美食': 1, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 2, '医疗保健': 1, '金融机构': 0, '旅游景点': 0, '生活服务': 6, '购物消费': 1, '汽车相关': 0, '酒店住宿': 0, '交通设施': 3, '科教文化': 0, '公司企业': 11}",24.76,3.2092294692993164,45970.75,48489.12161142294
"(12662,4705)",6.541408838178196,7.802371460793545,8.976244442637244,"{'餐饮美食': 148, '休闲娱乐': 3, '运动健身': 9, '商务住宅': 18, '医疗保健': 30, '金融机构': 6, '旅游景点': 1, '生活服务': 53, '购物消费': 82, '汽车相关': 6, '酒店住宿': 8, '交通设施': 53, '科教文化': 9, '公司企业': 14}",41.405,3.723401546478272,67338.0,41717.842901514494
"(12678,4727)",6.412921455593919,7.65667715694538,8.761377246963917,"{'餐饮美食': 4, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 1, '医疗保健': 2, '金融机构': 0, '旅游景点': 0, '生活服务': 7, '购物消费': 11, '汽车相关': 1, '酒店住宿': 0, '交通设施': 2, '科教文化': 2, '公司企业': 3}",13.575,2.608229875564575,44444.0,41084.06202294974
"(12638,4724)",6.532536699904853,7.664513013467317,8.976244442637244,"{'餐饮美食': 2, '休闲娱乐': 0, '运动健身': 1, '商务住宅': 1, '医疗保健': 0, '金融机构': 0, '旅游景点': 1, '生活服务': 4, '购物消费': 0, '汽车相关': 2, '酒店住宿': 1, '交通设施': 6, '科教文化': 1, '公司企业': 0}",29.009998,3.367640495300293,53501.0,60111.90649562032
"(12639,4716)",6.597802351171627,7.850539435063057,8.976244442637244,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 3, '商务住宅': 5, '医疗保健': 5, '金融机构': 2, '旅游景点': 1, '生活服务': 19, '购物消费': 56, '汽车相关': 2, '酒店住宿': 0, '交通设施': 9, '科教文化': 13, '公司企业': 10}",39.83,3.6846203804016113,129333.0,40372.258711566814
"(12654,4716)",6.66083077601571,7.823888242435581,8.976244442637244,"{'餐饮美食': 186, '休闲娱乐': 21, '运动健身': 5, '商务住宅': 35, '医疗保健': 14, '金融机构': 1, '旅游景点': 23, '生活服务': 122, '购物消费': 208, '汽车相关': 3, '酒店住宿': 35, '交通设施': 28, '科教文化': 35, '公司企业': 17}",34.675,3.5460188388824463,150622.08695652173,106237.8659930168
"(12644,4699)",6.532092375419504,7.62542100290448,9.089455591804342,"{'餐饮美食': 29, '休闲娱乐': 3, '运动健身': 1, '商务住宅': 10, '医疗保健': 6, '金融机构': 7, '旅游景点': 0, '生活服务': 38, '购物消费': 37, '汽车相关': 2, '酒店住宿': 16, '交通设施': 29, '科教文化': 3, '公司企业': 6}",27.725,3.3223345279693604,73351.0,55077.56542874545
"(12641,4719)",6.601247292727077,7.879010094314682,8.976244442637244,"{'餐饮美食': 98, '休闲娱乐': 8, '运动健身': 22, '商务住宅': 18, '医疗保健': 19, '金融机构': 32, '旅游景点': 3, '生活服务': 101, '购物消费': 195, '汽车相关': 9, '酒店住宿': 3, '交通设施': 132, '科教文化': 57, '公司企业': 67}",37.370003,3.620868444442749,171848.33333333334,113898.90897022988
"(12640,4733)",6.51666400001257,7.463098156949884,9.069327894652426,"{'餐饮美食': 3, '休闲娱乐': 1, '运动健身': 2, '商务住宅': 3, '医疗保健': 2, '金融机构': 0, '旅游景点': 0, '生活服务': 8, '购物消费': 11, '汽车相关': 1, '酒店住宿': 0, '交通设施': 2, '科教文化': 3, '公司企业': 9}",13.450001,2.5989792346954346,20000.0,75360.51805639535
"(12647,4702)",6.542996475967351,7.8402682006633615,9.089455591804342,"{'餐饮美食': 61, '休闲娱乐': 4, '运动健身': 9, '商务住宅': 11, '医疗保健': 8, '金融机构': 1, '旅游景点': 1, '生活服务': 14, '购物消费': 269, '汽车相关': 2, '酒店住宿': 0, '交通设施': 22, '科教文化': 5, '公司企业': 37}",30.835,3.428650379180908,56536.5,55065.73610254106
"(12632,4730)",6.382543081982807,7.56130636765027,8.976474729436779,"{'餐饮美食': 11, '休闲娱乐': 1, '运动健身': 1, '商务住宅': 1, '医疗保健': 6, '金融机构': 0, '旅游景点': 2, '生活服务': 5, '购物消费': 4, '汽车相关': 1, '酒店住宿': 0, '交通设施': 6, '科教文化': 3, '公司企业': 10}",16.1,2.77881932258606,54374.66666666666,65583.67096788448
"(12678,4739)",6.5308136690831455,7.478207225918219,8.96678533098839,"{'餐饮美食': 0, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 1, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 4, '科教文化': 3, '公司企业': 2}",21.599998,3.072693347930908,28690.0,30833.570664202252
"(12646,4691)",6.500075321063719,7.721056305955842,8.973127364569754,"{'餐饮美食': 98, '休闲娱乐': 11, '运动健身': 25, '商务住宅': 26, '医疗保健': 13, '金融机构': 25, '旅游景点': 1, '生活服务': 107, '购物消费': 155, '汽车相关': 9, '酒店住宿': 10, '交通设施': 57, '科教文化': 59, '公司企业': 84}",31.985,3.4652671813964844,53136.0,59951.4218013128
"(12693,4709)",6.291729243357302,7.383160594932026,8.945987234894863,"{'餐饮美食': 0, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 3, '购物消费': 3, '汽车相关': 0, '酒店住宿': 0, '交通设施': 1, '科教文化': 0, '公司企业': 0}",7.8149996,2.056044816970825,10000.0,10912.747592748208
"(12622,4739)",6.3484078933804,7.417469554179799,9.08639006661573,"{'餐饮美食': 2, '休闲娱乐': 4, '运动健身': 3, '商务住宅': 2, '医疗保健': 0, '金融机构': 0, '旅游景点': 1, '生活服务': 1, '购物消费': 2, '汽车相关': 0, '酒店住宿': 1, '交通设施': 0, '科教文化': 3, '公司企业': 4}",8.325,2.119262933731079,32647.0,30697.696661444672
"(12650,4698)",6.478409646961794,7.788288382319594,9.089455591804342,"{'餐饮美食': 112, '休闲娱乐': 22, '运动健身': 12, '商务住宅': 8, '医疗保健': 11, '金融机构': 0, '旅游景点': 2, '生活服务': 55, '购物消费': 273, '汽车相关': 25, '酒店住宿': 0, '交通设施': 18, '科教文化': 15, '公司企业': 14}",22.955,3.133535861968994,40256.66666666666,49529.88483030444
"(12677,4744)",6.520860328097088,7.631778998024673,9.034548561714107,"{'餐饮美食': 26, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 8, '医疗保健': 2, '金融机构': 0, '旅游景点': 0, '生活服务': 18, '购物消费': 60, '汽车相关': 13, '酒店住宿': 7, '交通设施': 8, '科教文化': 2, '公司企业': 11}",17.825,2.8806021213531494,20000.0,39247.80346955057
"(12628,4706)",6.418776348705533,7.651813261673565,9.085580807281616,"{'餐饮美食': 2, '休闲娱乐': 0, '运动健身': 1, '商务住宅': 3, '医疗保健': 1, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 3, '汽车相关': 3, '酒店住宿': 0, '交通设施': 4, '科教文化': 2, '公司企业': 2}",22.305,3.104810953140259,27646.5,21854.58568164619
"(12650,4719)",6.605372826437933,7.806439110258063,8.976244442637244,"{'餐饮美食': 31, '休闲娱乐': 5, '运动健身': 7, '商务住宅': 35, '医疗保健': 9, '金融机构': 7, '旅游景点': 6, '生活服务': 35, '购物消费': 36, '汽车相关': 2, '酒店住宿': 0, '交通设施': 52, '科教文化': 99, '公司企业': 24}",34.67,3.54587459564209,155208.2,115356.3412345083
"(12630,4717)",6.527422882481815,7.649468805982781,8.976244442637244,"{'餐饮美食': 1, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 6, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 1, '购物消费': 0, '汽车相关': 1, '酒店住宿': 0, '交通设施': 3, '科教文化': 1, '公司企业': 1}",26.17,3.264613628387451,50532.333333333336,34626.41144574815
"(12641,4728)",6.535511014690949,7.597412096021753,8.976244442637244,"{'餐饮美食': 11, '休闲娱乐': 0, '运动健身': 6, '商务住宅': 4, '医疗保健': 2, '金融机构': 3, '旅游景点': 0, '生活服务': 17, '购物消费': 17, '汽车相关': 3, '酒店住宿': 0, '交通设施': 12, '科教文化': 51, '公司企业': 13}",34.260002,3.5339784622192383,84097.0,54632.23979197699
"(12658,4725)",6.583434368482198,7.66057450589869,8.976244442637244,"{'餐饮美食': 2, '休闲娱乐': 0, '运动健身': 2, '商务住宅': 1, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 1, '购物消费': 1, '汽车相关': 0, '酒店住宿': 0, '交通设施': 10, '科教文化': 2, '公司企业': 4}",26.619999,3.281662702560425,76222.0,58195.47329325939
"(12636,4712)",6.580313496319443,7.627877843714083,8.976244442637244,"{'餐饮美食': 18, '休闲娱乐': 1, '运动健身': 2, '商务住宅': 0, '医疗保健': 1, '金融机构': 0, '旅游景点': 3, '生活服务': 8, '购物消费': 6, '汽车相关': 3, '酒店住宿': 0, '交通设施': 13, '科教文化': 23, '公司企业': 6}",19.555,2.973231077194214,56442.2,115163.47708132537
"(12641,4697)",6.497212314628579,7.565753033527591,9.089455591804342,"{'餐饮美食': 13, '休闲娱乐': 4, '运动健身': 2, '商务住宅': 5, '医疗保健': 7, '金融机构': 1, '旅游景点': 27, '生活服务': 14, '购物消费': 20, '汽车相关': 4, '酒店住宿': 1, '交通设施': 2, '科教文化': 4, '公司企业': 11}",23.045,3.137448787689209,55426.5,55035.27164960889
"(12643,4714)",6.637544938861107,7.764648944874332,8.976244442637244,"{'餐饮美食': 52, '休闲娱乐': 2, '运动健身': 2, '商务住宅': 41, '医疗保健': 40, '金融机构': 9, '旅游景点': 1, '生活服务': 48, '购物消费': 42, '汽车相关': 8, '酒店住宿': 15, '交通设施': 59, '科教文化': 45, '公司企业': 41}",39.035,3.664458751678467,98044.21428571428,82521.40892327574
"(12646,4711)",6.645773347219332,7.772655572772772,8.976244442637244,"{'餐饮美食': 42, '休闲娱乐': 2, '运动健身': 2, '商务住宅': 18, '医疗保健': 14, '金融机构': 23, '旅游景点': 0, '生活服务': 40, '购物消费': 48, '汽车相关': 3, '酒店住宿': 8, '交通设施': 48, '科教文化': 12, '公司企业': 18}",50.535,3.922666072845459,135643.2,117059.75141458171
"(12637,4708)",6.544960517284623,7.757832449284111,9.089455591804342,"{'餐饮美食': 8, '休闲娱乐': 2, '运动健身': 9, '商务住宅': 8, '医疗保健': 1, '金融机构': 1, '旅游景点': 1, '生活服务': 7, '购物消费': 8, '汽车相关': 1, '酒店住宿': 0, '交通设施': 5, '科教文化': 15, '公司企业': 5}",29.744999,3.392661094665528,50461.5,50703.26640857588
"(12653,4725)",6.637749725591018,7.786269967512022,8.976244442637244,"{'餐饮美食': 32, '休闲娱乐': 9, '运动健身': 3, '商务住宅': 0, '医疗保健': 1, '金融机构': 1, '旅游景点': 5, '生活服务': 38, '购物消费': 129, '汽车相关': 1, '酒店住宿': 0, '交通设施': 16, '科教文化': 8, '公司企业': 3}",52.86,3.967646837234497,78706.28571428571,65728.3393389236
"(12666,4744)",6.447861965152444,7.424036667839346,8.879302286812022,"{'餐饮美食': 3, '休闲娱乐': 1, '运动健身': 0, '商务住宅': 0, '医疗保健': 1, '金融机构': 0, '旅游景点': 0, '生活服务': 1, '购物消费': 5, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 0, '公司企业': 1}",7.205,1.9747751951217647,20000.0,23659.210522395315
"(12649,4708)",6.587580482966763,7.873015990187229,8.976244442637244,"{'餐饮美食': 15, '休闲娱乐': 3, '运动健身': 18, '商务住宅': 40, '医疗保健': 9, '金融机构': 3, '旅游景点': 2, '生活服务': 39, '购物消费': 29, '汽车相关': 0, '酒店住宿': 8, '交通设施': 46, '科教文化': 21, '公司企业': 18}",33.65,3.5160131454467773,98842.5294117647,101493.05643378639
"(12695,4720)",6.497605199150851,7.497063081890058,9.017920476343177,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 0, '公司企业': 0}",24.24,3.1880040168762207,8653.0,56361.02446711903
"(12644,4738)",6.50460676864599,7.734684374660078,8.95802473486333,"{'餐饮美食': 13, '休闲娱乐': 0, '运动健身': 3, '商务住宅': 4, '医疗保健': 8, '金融机构': 1, '旅游景点': 0, '生活服务': 14, '购物消费': 9, '汽车相关': 5, '酒店住宿': 0, '交通设施': 12, '科教文化': 11, '公司企业': 1}",32.855,3.4921040534973145,52534.0,66076.28778969563
"(12659,4691)",6.408858312401106,7.521391747406034,8.924754685248724,"{'餐饮美食': 12, '休闲娱乐': 0, '运动健身': 4, '商务住宅': 10, '医疗保健': 12, '金融机构': 2, '旅游景点': 0, '生活服务': 31, '购物消费': 24, '汽车相关': 5, '酒店住宿': 1, '交通设施': 21, '科教文化': 2, '公司企业': 23}",11.98,2.483238697052002,56045.0,28506.778474301907
"(12644,4727)",6.564334100499005,7.725738859822688,8.976244442637244,"{'餐饮美食': 3, '休闲娱乐': 1, '运动健身': 19, '商务住宅': 5, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 6, '购物消费': 20, '汽车相关': 3, '酒店住宿': 9, '交通设施': 13, '科教文化': 18, '公司企业': 5}",26.97,3.294725179672241,41471.0,33666.05662116065
"(12682,4729)",6.3904797162839,7.53985857958557,8.913296122119169,"{'餐饮美食': 9, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 0, '医疗保健': 1, '金融机构': 0, '旅游景点': 5, '生活服务': 2, '购物消费': 4, '汽车相关': 0, '酒店住宿': 0, '交通设施': 1, '科教文化': 0, '公司企业': 0}",11.93,2.4790563583374023,27985.0,34513.846943306715
"(12663,4710)",6.585923979330532,7.80509730037663,8.976244442637244,"{'餐饮美食': 162, '休闲娱乐': 24, '运动健身': 20, '商务住宅': 16, '医疗保健': 15, '金融机构': 6, '旅游景点': 2, '生活服务': 87, '购物消费': 89, '汽车相关': 3, '酒店住宿': 19, '交通设施': 44, '科教文化': 47, '公司企业': 47}",44.07,3.785779237747192,56674.857142857145,78172.98880301093
"(12654,4734)",6.51331178048222,7.758524648215658,9.007518392468178,"{'餐饮美食': 6, '休闲娱乐': 0, '运动健身': 4, '商务住宅': 6, '医疗保健': 2, '金融机构': 1, '旅游景点': 2, '生活服务': 13, '购物消费': 10, '汽车相关': 1, '酒店住宿': 6, '交通设施': 18, '科教文化': 15, '公司企业': 5}",22.720001,3.1232457160949707,46451.333333333336,50301.02640656782
"(12671,4730)",6.46822494862005,7.474887268670825,9.06028551104719,"{'餐饮美食': 0, '休闲娱乐': 0, '运动健身': 1, '商务住宅': 0, '医疗保健': 0, '金融机构': 0, '旅游景点': 0, '生活服务': 0, '购物消费': 0, '汽车相关': 0, '酒店住宿': 0, '交通设施': 0, '科教文化': 0, '公司企业': 0}",18.52,2.918851375579834,85196.5,50811.62775948986
"(12686,4708)",6.438033232081763,7.563764809186684,8.919821643042853,"{'餐饮美食': 4, '休闲娱乐': 0, '运动健身': 0, '商务住宅': 3, '医疗保健': 1, '金融机构': 0, '旅游景点': 1, '生活服务': 8, '购物消费': 7, '汽车相关': 1, '酒店住宿': 0, '交通设施': 4, '科教文化': 5, '公司企业': 2}",44.825,3.802766084671021,38000.0,44135.20247896317
